price,demand,wind,pv
4.967901761879338,8.187194612685431,0.2807510348905973,0.0
-1.1007474639615589,7.706797998173348,0.26774098166765226,0.0
-1.7778109983982913,7.394022496978712,0.13276167947959785,0.0
-1.3915109450080085,6.861397134251535,0.07776463630987575,0.00049825610363725
0.029076348104644947,6.479849412139286,0.07244234180958009,0.0209267563527653
0.7767538707955152,6.994021013687255,0.0785038438793613,0.06875934230194315
1.1921302722904432,7.312893430208421,0.039030159668834996,0.08370702541106126
12.307602776294713,7.318477067946938,0.0393258426966292,0.04135525660189335
34.297629471436196,7.302947667274523,0.12477823772915429,0.0014947683109118
44.71942338494394,7.351024668018079,0.17460082791247775,0.0
38.70892685531233,7.238997245043126,0.20742164399763452,0.0
33.628873465029365,6.8154892636867785,0.17415730337078644,0.0
64.42072610784837,6.50881875514838,0.2026907155529272,0.0
41.14303256807261,6.536574295792695,0.2004730928444707,0.0
53.24294714361985,6.452925469303871,0.12876995860437607,0.0
102.06628937533367,6.560547076072732,0.12049083382613834,0.00049825610363725
123.08018152696208,7.884884760737011,0.0879657007687758,0.0181863477827603
120.02716497597436,8.777309268177774,0.05144884683619155,0.0525660189337319
119.6865563267485,9.00365954437105,0.03858663512714365,0.06776283009466866
126.08335290977041,8.791245966291687,0.0243938497930218,0.0366218236173393
138.8686385477843,8.594727471629849,0.01286221170904785,0.00124564025909315
141.0784410037373,8.652883144096185,0.0359254878769958,0.0
122.39896422851038,8.891074051343326,0.10836782968657596,0.0
107.63648691938066,8.634275179349764,0.04257835600236545,0.0
103.8482541377469,8.434189442166392,0.024393849793021852,0.0
97.09838761345435,8.07162087481593,0.03326434062684795,0.0
95.49503470368391,7.872622272781411,0.04405677114133645,0.0
124.13108382274424,8.329572234898734,0.0489355410999408,0.00049825610363725
141.3733582487987,8.692800940377412,0.054405677114133605,0.0132037867463876
140.42214628937532,8.9683212268847,0.09003548196333525,0.03487792725460885
135.16763481046448,8.755156824293554,0.09580130100532225,0.0311410064773293
138.93509877202348,8.809219493504433,0.0861916026020106,0.0189337319382162
143.82823278163374,9.199744433287938,0.06564163217031341,0.0017438963627304
137.07836625734114,9.264533796355245,0.07007687758722644,0.0
118.09566470902297,9.04690152897977,0.12876995860437607,0.0
92.79924185798183,8.793412893562381,0.17785334121821406,0.0
81.39300587293111,8.501085886834261,0.1506505026611472,0.0
69.01894287239722,8.14411197176283,0.0879657007687758,0.0
86.82197544046983,8.000302092131196,0.03222945002956825,0.0
132.90383342231712,8.316471540409927,0.00650502661147245,0.00049825610363725
129.9961986118526,9.019723517409805,0.06505026611472495,0.0154459392127553
137.9257341163908,9.146199814632627,0.13601419278533405,0.0448430493273542
134.95579284570206,9.179910550182173,0.11664695446481366,0.05929247633283505
127.02210357714895,9.149792023445992,0.18598462448255465,0.030393622321873398
139.794927923118,9.18504516181902,0.28917800118273207,0.0014947683109118
143.27162840363053,8.968055776458286,0.3521584861028977,0.0
135.3545541911372,8.516745626236107,0.40612063867534004,0.0
104.58762413240788,8.183794424028383,0.436428149024246,0.0
85.48030966364121,7.787098771496895,0.459639266706091,0.0
61.866161238654556,7.36883077421499,0.5412477823772915,0.0
54.81306994127068,7.53509379468691,0.5308988764044944,0.0
89.94145221569673,7.329177326906129,0.46496156120638676,0.00049825610363725
110.51919914575546,7.971026177744432,0.7301892371377883,0.01145989038365715
118.72703683929525,8.381048322845288,0.8740390301596688,0.025411061285500698
118.44873465029364,8.446261011419729,0.8289473684210527,0.0341305430991529
128.97852642819004,8.462407960663699,0.7603489059727971,0.0196811160936721
151.50854244527494,8.421407435049824,0.7921348314606742,0.0017438963627304
154.79001601708487,8.444230297300072,0.8313128326434063,0.0
131.25478910838228,8.362170501856244,0.7602010644589001,0.0
